date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:07	197172/197172	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Sep%202019%2008:55:27%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.eot?	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900d41d.eot	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:00:07	73852/73852	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202019%2008:55:31%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.woff2	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.html	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:00:16	197172/197172	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Sep%202019%2008:55:27%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.eot	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.eot	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:00:18	196952/196952	---MCZ	200	added ('OK')	application/x-font-ttf	date:Wed,%2025%20Sep%202019%2008:55:29%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.ttf	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.ttf	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:00:18	95436/95436	---MCZ	200	added ('OK')	application/x-font-woff	date:Wed,%2025%20Sep%202019%2008:55:31%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.woff	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.woff	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:00:29	746673/746673	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Sep%202019%2008:55:29%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.svg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-solid-900.svg	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:01:15	13626/13626	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Sep%202019%2008:54:36%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.eot	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticon.eot	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:17	13626/13626	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Sep%202019%2008:54:36%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.eot?	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticond41d.eot	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:19	7676/7676	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202019%2008:54:43%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.woff2	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticon.html	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:23	9200/9200	---M-Z	200	added ('OK')	application/x-font-woff	date:Wed,%2025%20Sep%202019%2008:54:42%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.woff	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticon.woff	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:27	13448/13448	---M-Z	200	added ('OK')	application/x-font-ttf	date:Wed,%2025%20Sep%202019%2008:54:41%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.ttf	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticon.ttf	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:40	85672/85672	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Sep%202019%2008:54:40%20GMT	https://radiustheme.com/demo/html/fixer/fixer/font/Flaticon.svg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/font/Flaticon.svg	(from https://radiustheme.com/demo/html/fixer/fixer/font/flaticon.css)
12:01:43	4976/4976	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:58:05%20GMT	https://radiustheme.com/demo/html/fixer/fixer/vendor/OwlCarousel/owl.video.play.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/vendor/OwlCarousel/owl.video.play.png	(from https://radiustheme.com/demo/html/fixer/fixer/vendor/OwlCarousel/owl.carousel.min.css)
12:01:43	4621/4621	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202019%2008:58:19%20GMT	https://radiustheme.com/demo/html/fixer/fixer/vendor/slider/css/nivo-slider.css	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/vendor/slider/css/nivo-slider.css	(from https://radiustheme.com/demo/html/fixer/fixer/index.html)
12:02:14	5549/5549	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:12%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/cloud.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/cloud.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:02:14	5627/5627	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:12%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/cloud2.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/cloud2.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:02:17	3547/3547	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:54:55%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/preloader.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/preloader.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:02:30	45152/45152	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:08%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip3.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip3.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:21	23298/23298	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:47%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/shape1.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/shape1.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:24	21043/21043	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:48%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/shape2.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/shape2.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:31	117414/117414	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:45%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg8.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg8.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:35	1446/1446	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:49%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/shape3.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/shape3.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:37	8301/8301	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:46%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg9.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg9.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:38	105589/105589	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:45%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg7.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg7.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:42	23978/23978	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:46%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/shape.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/shape.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:49	20333/20333	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:10%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip7.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip7.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:03:58	28510/28510	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:05%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip12.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip12.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:00	9963/9963	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:03%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip1.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip1.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:01	113150/113150	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:56:39%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg10.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/section-bg10.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:02	9895/9895	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:06%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip2.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip2.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:02	8755/8755	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:09%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip5.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip5.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:03	5872/5872	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:09%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip6.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip6.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:05	10560/10560	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:11%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip9.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip9.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:07	10463/10463	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:10%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip8.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip8.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:07	9447/9447	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:04%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip10.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip10.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:09	216209/216209	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:23%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/figure8.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/figure8.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:09	5587/5587	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:04%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip11.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip11.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:04:09	6951/6951	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202019%2008:54:25%20GMT	https://radiustheme.com/demo/html/fixer/fixer/css/magnific-popup.css	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/css/magnific-popup.css	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Jan%202020%2006:34:10%20GMT	https://radiustheme.com/demo/html/fixer/fixer/project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/project1.html	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:13	32238/32238	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:56:02%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/banner-bg.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/banner-bg.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:23	40198/40198	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:55:35%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/about/about2.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/about/about2.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:25	60383/60383	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:07%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip14.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip14.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:26	47051/47051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:06%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:27	44582/44582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:06%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project1.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project1.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:29	16474/16474	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:52%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team5.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team5.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:30	46779/46779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:07%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project2.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project2.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:32	21842/21842	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:52%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team6.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team6.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:34	21349/21349	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:53%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team7.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team7.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:35	21619/21619	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:53%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team8.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team8.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:36	4438/4438	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:54:51%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/logo-light.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/logo-light.png	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:37	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Sep%202019%2008:55:06%20GMT	https://radiustheme.com/demo/html/fixer/fixer/js/jquery.magnific-popup.min.js	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/js/jquery.magnific-popup.min.js	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:38	17314/17314	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Sep%202019%2008:55:10%20GMT	https://radiustheme.com/demo/html/fixer/fixer/js/parallax.min.js	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/js/parallax.min.js	(from https://radiustheme.com/demo/html/fixer/fixer/index2.html)
12:04:39	18419/18419	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202019%2008:54:24%20GMT	https://radiustheme.com/demo/html/fixer/fixer/css/jquery.datetimepicker.css	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/css/jquery.datetimepicker.css	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Jan%202020%2006:34:41%20GMT	https://radiustheme.com/demo/html/fixer/fixer/project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/project1.html	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:48	93602/93602	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:41%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-3.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-3.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:50	9552/9552	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:55:57%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/brand/brand5.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/brand/brand5.png	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:52	85503/85503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:40%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-2.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-2.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:54	81452/81452	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:39%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-1.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/slider/slide3-1.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:54	10197/10197	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:55:58%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/brand/brand7.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/brand/brand7.png	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:04:55	20547/20547	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:55:57%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/brand/brand6.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/brand/brand6.png	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:02	38523/38523	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:16%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service12.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service12.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:04	54520/54520	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:18%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service14.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service14.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:06	43794/43794	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:18%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service13.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service13.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:07	35060/35060	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:07%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project3.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project3.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:16	42888/42888	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:10%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project7.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project7.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:20	56485/56485	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Sep%202019%2008:55:04%20GMT	https://radiustheme.com/demo/html/fixer/fixer/js/jquery.datetimepicker.full.min.js	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/js/jquery.datetimepicker.full.min.js	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:20	7721/7721	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Sep%202019%2008:55:12%20GMT	https://radiustheme.com/demo/html/fixer/fixer/js/validator.min.js	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/js/validator.min.js	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:05:20	9459/9459	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202019%2008:58:14%20GMT	https://radiustheme.com/demo/html/fixer/fixer/vendor/vegas/vegas.min.css	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/vendor/vegas/vegas.min.css	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:21	5352/5352	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:54:53%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/logo-light2.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/logo-light2.png	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Jan%202020%2006:35:22%20GMT	https://radiustheme.com/demo/html/fixer/fixer/project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/project1.html	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:32	43708/43708	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:25%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service22.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service22.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:33	89385/89385	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:21%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/figure7.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/figure7.png	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:38	45182/45182	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:25%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service23.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service23.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:38	52459/52459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:27%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service24.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service24.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:39	43051/43051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:55:37%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/about/about4.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/about/about4.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Jan%202020%2006:35:40%20GMT	https://radiustheme.com/demo/html/fixer/fixer/single-project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/single-project1.a8.delayed	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:42	0/-1	---M--	301	error ('')			https://radiustheme.com/demo/html/fixer/fixer/single-project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/single-project1.a9.delayed	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:42	10383/10383	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Sep%202019%2008:58:14%20GMT	https://radiustheme.com/demo/html/fixer/fixer/vendor/vegas/vegas.min.js	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/vendor/vegas/vegas.min.js	(from https://radiustheme.com/demo/html/fixer/fixer/index4.html)
12:05:56	41661/41661	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:30%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service6.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service6.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/service1.html)
12:06:06	31747/31747	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:31%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service8.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service8.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/service1.html)
